chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
METHYLENE BLUE,CXKWCBBOMKCUKX-UHFFFAOYSA-M,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],tox21_mmp,toxic
EVEROLIMUS,HKVAMNSJSFKALM-FESMRNBOSA-N,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,tox21_mmp,toxic
AMOROLFINE,MQHLMHIZUIDKOO-AYHJJNSGSA-N,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,tox21_mmp,toxic
ANDROSTENONE,HFVMLYAGWXSTQI-QYXZOKGRSA-N,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,tox21_mmp,toxic
BROMADIOLONE,OWNRRUFOJXFKCU-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,tox21_mmp,toxic
122-18-9,SXPWTBGAZSPLHA-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],tox21_mmp,toxic
DTXSID4046735,UVVPSBVBVDDOSR-UHFFFAOYSA-N,Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1.NCCCO,tox21_mmp,toxic
TALNIFLUMATE,ANMLJLFWUCQGKZ-UHFFFAOYSA-N,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,tox21_mmp,toxic
DIPHENOXYLATE HYDROCHLORIDE,SHTAFWKOISOCBI-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,tox21_mmp,toxic
RUBITECAN,VHXNKPBCCMUMSW-FQEVSTJZSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,tox21_mmp,toxic
PIRARUBICIN,KMSKQZKKOZQFFG-YXRRJAAWSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1,tox21_mmp,toxic
DRONABINOL,CYQFCXCEBYINGO-IAGOWNOFSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,tox21_mmp,toxic
ETRYPTAMINE,ZXUMUPVQYAFTLF-UHFFFAOYSA-N,CCC(N)Cc1c[nH]c2ccccc12,tox21_mmp,toxic
IODOPHTHALEIN SODIUM,CWHBCTLVWOCMPQ-UHFFFAOYSA-L,O=C1C(I)=CC(=C(c2cc(I)c([O-])c(I)c2)c2ccccc2C(=O)[O-])C=C1I.[Na+].[Na+],tox21_mmp,toxic
NCGC00092384-02,DWPQODZAOSWNHB-UHFFFAOYSA-N,CN1CC(=O)N/C1=N/C(=O)Nc1cccc(Cl)c1,tox21_mmp,toxic
METILDIGOXIN,IYJMSDVSVHDVGT-PEQKVOOWSA-N,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,tox21_mmp,toxic
LESTAURTINIB,UIARLYUEJFELEN-LROUJFHJSA-N,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,tox21_mmp,toxic
DICLAZURIL,ZSZFUDFOPOMEET-UHFFFAOYSA-N,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,tox21_mmp,toxic
DESERPIDINE,CVBMAZKKCSYWQR-WCGOZPBSSA-N,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,tox21_mmp,toxic
17-DESACETYL NORGESTIMATE,ISHXLNHNDMZNMC-VTKCIJPMSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,tox21_mmp,toxic
POTASSIUM RICINOLEATE,VAKMIIPDYZXBEV-DPMBMXLASA-M,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].[K+],tox21_mmp,toxic
AMYLMETACRESOL,CKGWFZQGEQJZIL-UHFFFAOYSA-N,CCCCCc1ccc(C)cc1O,tox21_mmp,toxic
BEXAROTENE,NAVMQTYZDKMPEU-UHFFFAOYSA-N,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,tox21_mmp,toxic
TRANSFLUTHRIN,DDVNRFNDOPPVQJ-HQJQHLMTSA-N,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,tox21_mmp,toxic
CLOBETASONE BUTYRATE,FBRAWBYQGRLCEK-AVVSTMBFSA-N,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,tox21_mmp,toxic
2748-88-1,ZCTSINFCZHUVLI-UHFFFAOYSA-M,CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Cl-],tox21_mmp,toxic
514-73-8,MNQDKWZEUULFPX-UHFFFAOYSA-M,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],tox21_mmp,toxic
AROTINOLOL HYDROCHLORIDE,XXDAXBZYUXLDRD-UHFFFAOYSA-N,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl,tox21_mmp,toxic
TAMIBAROTENE,MUTNCGKQJGXKEM-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,tox21_mmp,toxic
"ISOQUINOLINIUM, 2-DODECYL-, P-TOLUENESULFONATE",SZDIFSKUQQLAMT-UHFFFAOYSA-M,CCCCCCCCCCCC[n+]1ccc2ccccc2c1.Cc1ccc(S(=O)(=O)[O-])cc1,tox21_mmp,toxic
FLUOROSALAN,VYKKDKFTDMVOBU-UHFFFAOYSA-N,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,tox21_mmp,toxic
MITHRAMYCIN A,CFCUWKMKBJTWLW-GWRQQDNDSA-N,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,tox21_mmp,toxic
BRYOSTATIN 1,MJQUEDHRCUIRLF-TVIXENOKSA-N,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,tox21_mmp,toxic
RIBOFLAVIN TETRABUTYRATE,MJNIWUJSIGSWKK-BBANNHEPSA-N,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,tox21_mmp,toxic
804-36-4,XQCFHQBGMWUEMY-UHFFFAOYSA-N,NC(N)=NN=C(C=Cc1ccc([N+](=O)[O-])o1)C=Cc1ccc([N+](=O)[O-])o1,tox21_mmp,toxic
TENOVIN-1,WOWJIWFCOPZFGV-UHFFFAOYSA-N,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,tox21_mmp,toxic
LYSERGIDE,VAYOSLLFUXYJDT-RDTXWAMCSA-N,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,tox21_mmp,toxic
5538-94-3,FARBQUXLIQOIDY-UHFFFAOYSA-M,CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-],tox21_mmp,toxic
TIPRANAVIR,SUJUHGSWHZTSEU-FYBSXPHGSA-N,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,tox21_mmp,toxic
TOLCAPONE,MIQPIUSUKVNLNT-UHFFFAOYSA-N,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,tox21_mmp,toxic
PARICALCITOL,BPKAHTKRCLCHEA-UBFJEZKGSA-N,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,tox21_mmp,toxic
ARANIDIPINE,NCUCGYYHUFIYNU-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],tox21_mmp,toxic
BARNIDIPINE HYDROCHLORIDE,XEMPUKIZUCIZEY-YSCHMLPRSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1.Cl,tox21_mmp,toxic
BAZEDOXIFENE ACETATE,OMZAMQFQZMUNTP-UHFFFAOYSA-N,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,tox21_mmp,toxic
NORETHISTERONE ENANTHATE,APTGJECXMIKIET-WOSSHHRXSA-N,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,tox21_mmp,toxic
BETAMETHASONE BUTYRATE PROPIONATE,VXOWJCTXWVWLLC-REGDIAEZSA-N,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
"3-METHYL-1,8,9-ANTHRACENETRIOL",JBGKVNQFVAJOGC-UHFFFAOYSA-N,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,tox21_mmp,toxic
DTXSID0048977,ZKWQQXZUCOBISE-BTUYMBSXSA-N,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,tox21_mmp,toxic
HALOCARBAN,ZFSXZJXLKAJIGS-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,tox21_mmp,toxic
2-[(4-CHLORO-3-METHYLPHENYL)AMINO]BENZOIC ACID,QDNMBJXNLJFNHT-UHFFFAOYSA-N,Cc1cc(Nc2ccccc2C(=O)O)ccc1Cl,tox21_mmp,toxic
DOCETAXEL,ZDZOTLJHXYCWBA-VCVYQWHSSA-N,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,tox21_mmp,toxic
BENZODODECINIUM BROMIDE,KHSLHYAUZSPBIU-UHFFFAOYSA-M,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],tox21_mmp,toxic
CYDECTIN,YZBLFMPOMVTDJY-CBYMMZEQSA-N,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,tox21_mmp,toxic
BRILLIANT GREEN,NNBFNNNWANBMTI-UHFFFAOYSA-M,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,tox21_mmp,toxic
DTXSID2023197,XVAPNQFQPDAROQ-KBADXSOQSA-N,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,tox21_mmp,toxic
TOLUIDINE BLUE,GEDVVYWLPUPJJZ-UHFFFAOYSA-N,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],tox21_mmp,toxic
BECLOMETHASONE DIPROPIONATE,KUVIULQEHSCUHY-XYWKZLDCSA-N,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
DITHIAZANINE CHLORIDE,YKJIWQOIXAXDTR-UHFFFAOYSA-M,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[Cl-],tox21_mmp,toxic
WARFARIN,PJVWKTKQMONHTI-UHFFFAOYSA-N,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,tox21_mmp,toxic
4'-DEMETHYLEPIPODOPHYLLOTOXIN,YVCVYCSAAZQOJI-JHQYFNNDSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,tox21_mmp,toxic
ALOIN A,AFHJQYHRLPMKHU-OSYMLPPYSA-N,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,tox21_mmp,toxic
BARDOXOLONE METHYL,WPTTVJLTNAWYAO-KPOXMGGZSA-N,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,tox21_mmp,toxic
4-AMINOPHENOL,PLIKAWJENQZMHA-UHFFFAOYSA-N,Nc1ccc(O)cc1,tox21_mmp,toxic
TOLVAPTAN,GYHCTFXIZSNGJT-UHFFFAOYSA-N,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,tox21_mmp,toxic
CHEMBL333994,WKJDXKWFGJWGAS-DEOSSOPVSA-N,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,tox21_mmp,toxic
ISRAPAFANT,RMSWMRJVUJSDGN-UHFFFAOYSA-N,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,tox21_mmp,toxic
GLYBUZOLE,NMWQEPCLNXHPDX-UHFFFAOYSA-N,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,tox21_mmp,toxic
BETAMETHASONE DIPROPIONATE,CIWBQSYVNNPZIQ-XYWKZLDCSA-N,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
212631-79-3,GFMMXOIFOQCCGU-UHFFFAOYSA-N,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,tox21_mmp,toxic
MK-2206,ULDXWLCXEDXJGE-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,tox21_mmp,toxic
CLOBETASOL,FCSHDIVRCWTZOX-DVTGEIKXSA-N,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,tox21_mmp,toxic
DORAMAPIMOD,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,tox21_mmp,toxic
FENCHLORPHOS,JHJOOSLFWRRSGU-UHFFFAOYSA-N,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
DORAMECTIN,QLFZZSKTJWDQOS-YDBLARSUSA-N,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,tox21_mmp,toxic
2-MERCAPTOBENZOTHIAZOLE,YXIWHUQXZSMYRE-UHFFFAOYSA-N,S=c1[nH]c2ccccc2s1,tox21_mmp,toxic
CANNABINOL,VBGLYOIFKLUMQG-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,tox21_mmp,toxic
CHLORQUINALDOL,GPTXWRGISTZRIO-UHFFFAOYSA-N,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,tox21_mmp,toxic
DTXSID7049005,JWRMHDSINXPDHB-UZNGINFASA-N,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,tox21_mmp,toxic
HYDROXYPROGESTERONE CAPROATE,DOMWKUIIPQCAJU-LJHIYBGHSA-N,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,tox21_mmp,toxic
FIDUXOSIN HYDROCHLORIDE,OFPMGRPQOZABPO-GZJHNZOKSA-N,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl,tox21_mmp,toxic
3-METHYLBENZETHONIUM CHLORIDE,WYWSKWZUWZLELX-UHFFFAOYSA-M,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],tox21_mmp,toxic
PROPYL GALLATE,ZTHYODDOHIVTJV-UHFFFAOYSA-N,CCCOC(=O)c1cc(O)c(O)c(O)c1,tox21_mmp,toxic
PENFLURIDOL,MDLAAYDRRZXJIF-UHFFFAOYSA-N,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,tox21_mmp,toxic
4-(2-PHENYLETHENYL)PYRIDINE,QKHRGPYNTXRMSL-UHFFFAOYSA-N,C(=Cc1ccncc1)c1ccccc1,tox21_mmp,toxic
ESTRONE,DNXHEGUUPJUMQT-CBZIJGRNSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,tox21_mmp,toxic
DEXAMETHASONE DIPROPIONATE,CIWBQSYVNNPZIQ-PKWREOPISA-N,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
AXITINIB,RITAVMQDGBJQJZ-FMIVXFBMSA-N,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,tox21_mmp,toxic
BENIDIPINE HYDROCHLORIDE,KILKDKRQBYMKQX-MIPPOABVSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1.Cl,tox21_mmp,toxic
BOSUTINIB METHANOATE,KBLGKECLADKUHT-UHFFFAOYSA-N,CO.COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,tox21_mmp,toxic
SULTOPRIDE HYDROCHLORIDE,IGOWMQPOGQYFFM-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC.Cl,tox21_mmp,toxic
VATALANIB DIHYDROCHLORIDE,AZUQEHCMDUSRLH-UHFFFAOYSA-N,Cl.Cl.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,tox21_mmp,toxic
DTXSID7048291,KVFPRLVRGPLMDH-UHFFFAOYSA-N,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,tox21_mmp,toxic
3-CHLOROPROPYLTRIMETHOXYSILANE,OXYZDRAJMHGSMW-UHFFFAOYSA-N,CO[Si](CCCCl)(OC)OC,tox21_mmp,toxic
443-72-1,CKOMXBHMKXXTNW-UHFFFAOYSA-N,CNc1ncnc2nc[nH]c12,tox21_mmp,toxic
3-NITROPHENOL,RTZZCYNQPHTPPL-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(O)c1,tox21_mmp,toxic
"PHENANTHRO[3,4-D]-1,3-DIOXOLE-5-CARBOXYLIC ACID, 8-METHOXY-6-NITRO-, SODIUM SALT (1:1)",BQVOPWJSBBMGBR-UHFFFAOYSA-M,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3.[Na+],tox21_mmp,toxic
COUMESTROL,ZZIALNLLNHEQPJ-UHFFFAOYSA-N,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,tox21_mmp,toxic
CHLOROSUCCINIC ACID,QEGKXSHUKXMDRW-UHFFFAOYSA-N,O=C(O)CC(Cl)C(=O)O,tox21_mmp,toxic
"1,8-NAPHTHALIC ANHYDRIDE",GRSMWKLPSNHDHA-UHFFFAOYSA-N,O=C1OC(=O)c2cccc3cccc1c23,tox21_mmp,toxic
"2,3,9,10-TETRAMETHOXY-5,6-DIHYDROISOQUINOLINO[2,1-B]ISOQUINOLIN-7-IUM;CHLORIDE;HYDRATE",PIQNSCSNSSZUIT-UHFFFAOYSA-M,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.O.[Cl-],tox21_mmp,toxic
1-NITROPYRENE,ALRLPDGCPYIVHP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,tox21_mmp,toxic
"1,3-DIPHENYLUREA",GWEHVDNNLFDJLR-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccccc1,tox21_mmp,toxic
"2-BROMO-4,6-DINITROANILINE",KWMDHCLJYMVBNS-UHFFFAOYSA-N,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],tox21_mmp,toxic
2-AMINO-4-CHLORO-5-NITROPHENOL,ZARYBZGMUVAJMK-UHFFFAOYSA-N,Nc1cc(Cl)c([N+](=O)[O-])cc1O,tox21_mmp,toxic
PRAZEPAM,MWQCHHACWWAQLJ-UHFFFAOYSA-N,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,tox21_mmp,toxic
"3,4-DICHLOROPHENYL ISOCYANATE",MFUVCHZWGSJKEQ-UHFFFAOYSA-N,O=C=Nc1ccc(Cl)c(Cl)c1,tox21_mmp,toxic
2-AMINO-4-CHLOROBENZOTHIAZOLE,OEQQFQXMCPMEIH-UHFFFAOYSA-N,Nc1nc2c(Cl)cccc2s1,tox21_mmp,toxic
80-30-8,DKYVVNLWACXMDW-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,tox21_mmp,toxic
ISOTRETINOIN,SHGAZHPCJJPHSC-XFYACQKRSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,tox21_mmp,toxic
3-CHLOROPROPYLTRIETHOXYSILANE,KSCAZPYHLGGNPZ-UHFFFAOYSA-N,CCO[Si](CCCCl)(OCC)OCC,tox21_mmp,toxic
"2,3,4,5-TETRACHLOROPHENOL",RULKYXXCCZZKDZ-UHFFFAOYSA-N,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,tox21_mmp,toxic
76703-64-5,ZXQYGBMAQZUVMI-HQMWCCLBSA-N,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,tox21_mmp,toxic
DIBUTYLTIN DIACETATE,JJLKTTCRRLHVGL-UHFFFAOYSA-L,CC(=O)[O-].CC(=O)[O-].CCCC[Sn+2]CCCC,tox21_mmp,toxic
4-AMINODIPHENYLAMINE HYDROCHLORIDE,PNEVDCGZQWFIKV-UHFFFAOYSA-N,Cl.Nc1ccc(Nc2ccccc2)cc1,tox21_mmp,toxic
"2,6-DIAMINOTOLUENE",RLYCRLGLCUXUPO-UHFFFAOYSA-N,Cc1c(N)cccc1N,tox21_mmp,toxic
"2,4-DINITROANILINE",LXQOQPGNCGEELI-UHFFFAOYSA-N,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],tox21_mmp,toxic
BRIJ 98,KWVPFECTOKLOBL-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCCOCCO,tox21_mmp,toxic
1-METHYL-3-OCTYLIMIDAZOLIUM CHLORIDE,OXFBEEDAZHXDHB-UHFFFAOYSA-M,CCCCCCCCn1cc[n+](C)c1.[Cl-],tox21_mmp,toxic
"2,4-DIISOCYANATO-1-METHYLBENZENE",DVKJHBMWWAPEIU-UHFFFAOYSA-N,Cc1ccc(N=C=O)cc1N=C=O,tox21_mmp,toxic
1-METHYLPYRENE,KBSPJIWZDWBDGM-UHFFFAOYSA-N,Cc1ccc2ccc3cccc4ccc1c2c34,tox21_mmp,toxic
"2,2',4,4',5-PENTABROMODIPHENYL ETHER",WHPVYXDFIXRKLN-UHFFFAOYSA-N,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,tox21_mmp,toxic
2-DODECYLPHENOL,CYEJMVLDXAUOPN-UHFFFAOYSA-N,CCCCCCCCCCCCc1ccccc1O,tox21_mmp,toxic
