chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
DAPAGLIFLOZIN,JVHXJTBJCFBINQ-ADAARDCZSA-N,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,chembl_mito_safe_drugs,non-toxic
URSODIOL,RUDATBOHQWOJDD-UZVSRGJWSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,chembl_mito_safe_drugs,non-toxic
TAURURSODIOL,BHTRKEVKTKCXOH-LBSADWJPSA-N,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,chembl_mito_safe_drugs,non-toxic
GALANTAMINE HYDROBROMIDE,QORVDGQLPPAFRS-XPSHAMGMSA-N,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,chembl_mito_safe_drugs,non-toxic
PRAZOSIN HYDROCHLORIDE,WFXFYZULCQKPIP-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,chembl_mito_safe_drugs,non-toxic
MIGLITOL,IBAQFPQHRJAVAV-ULAWRXDQSA-N,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,chembl_mito_safe_drugs,non-toxic
DIPHENYLPYRALINE HYDROCHLORIDE,LPRLDRXGWKXRMQ-UHFFFAOYSA-N,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,chembl_mito_safe_drugs,non-toxic
IVABRADINE,ACRHBAYQBXXRTO-OAQYLSRUSA-N,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,chembl_mito_safe_drugs,non-toxic
ACARBOSE,XUFXOAAUWZOOIT-SXARVLRPSA-N,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,chembl_mito_safe_drugs,non-toxic
AMANTADINE HYDROCHLORIDE,WOLHOYHSEKDWQH-UHFFFAOYSA-N,Cl.NC12CC3CC(CC(C3)C1)C2,chembl_mito_safe_drugs,non-toxic
TESTOLACTONE,BPEWUONYVDABNZ-DZBHQSCQSA-N,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,chembl_mito_safe_drugs,non-toxic
PHENTERMINE,DHHVAGZRUROJKS-UHFFFAOYSA-N,CC(C)(N)Cc1ccccc1,chembl_mito_safe_drugs,non-toxic
ETHINAMATE,GXRZIMHKGDIBEW-UHFFFAOYSA-N,C#CC1(OC(N)=O)CCCCC1,chembl_mito_safe_drugs,non-toxic
METHYCLOTHIAZIDE,CESYKOGBSMNBPD-UHFFFAOYSA-N,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,chembl_mito_safe_drugs,non-toxic
ANISOTROPINE METHYLBROMIDE,QSFKGMJOKUZAJM-JXMYBXCISA-M,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],chembl_mito_safe_drugs,non-toxic
PIPOBROMAN,NJBFOOCLYDNZJN-UHFFFAOYSA-N,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,chembl_mito_safe_drugs,non-toxic
POLYTHIAZIDE,CYLWJCABXYDINA-UHFFFAOYSA-N,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,chembl_mito_safe_drugs,non-toxic
ACETOHEXAMIDE,VGZSUPCWNCWDAN-UHFFFAOYSA-N,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,chembl_mito_safe_drugs,non-toxic
CARBENOXOLONE,OBZHEBDUNPOCJG-WBXJDKIVSA-N,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,chembl_mito_safe_drugs,non-toxic
PITOLISANT,NNACHAUCXXVJSP-UHFFFAOYSA-N,Clc1ccc(CCCOCCCN2CCCCC2)cc1,chembl_mito_safe_drugs,non-toxic
CEPHRADINE,RDLPVSKMFDYCOR-UEKVPHQBSA-N,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,chembl_mito_safe_drugs,non-toxic
CEFTIBUTEN,UNJFKXSSGBWRBZ-BJCIPQKHSA-N,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,chembl_mito_safe_drugs,non-toxic
TETRACYCLINE HYDROCHLORIDE,YCIHPQHVWDULOY-FMZCEJRJSA-N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,chembl_mito_safe_drugs,non-toxic
APREMILAST,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,chembl_mito_safe_drugs,non-toxic
BETRIXABAN,XHOLNRLADUSQLD-UHFFFAOYSA-N,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,chembl_mito_safe_drugs,non-toxic
GOSOGLIPTIN,QWEWGXUTRTXFRF-KBPBESRZSA-N,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,chembl_mito_safe_drugs,non-toxic
VISMODEGIB,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,chembl_mito_safe_drugs,non-toxic
DIPHENHYDRAMINE HYDROCHLORIDE,PCHPORCSPXIHLZ-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
PALIPERIDONE,PMXMIIMHBWHSKN-UHFFFAOYSA-N,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,chembl_mito_safe_drugs,non-toxic
RALTEGRAVIR POTASSIUM,IFUKBHBISRAZTF-UHFFFAOYSA-M,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],chembl_mito_safe_drugs,non-toxic
CEFADROXIL,BOEGTKLJZSQCCD-UEKVPHQBSA-N,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,chembl_mito_safe_drugs,non-toxic
ISRADIPINE,HMJIYCCIJYRONP-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,chembl_mito_safe_drugs,non-toxic
CORTISONE ACETATE,ITRJWOMZKQRYTA-RFZYENFJSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,chembl_mito_safe_drugs,non-toxic
VOGLIBOSE,FZNCGRZWXLXZSZ-CIQUZCHMSA-N,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,chembl_mito_safe_drugs,non-toxic
RISEDRONATE SODIUM,DRFDPXKCEWYIAW-UHFFFAOYSA-M,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+],chembl_mito_safe_drugs,non-toxic
CHLORPHENIRAMINE MALEATE,DBAKFASWICGISY-BTJKTKAUSA-N,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
RIFAPENTINE,WDZCUPBHRAEYDL-GZAUEHORSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,chembl_mito_safe_drugs,non-toxic
LACTITOL,VQHSOMBJVWLPSR-JVCRWLNRSA-N,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,chembl_mito_safe_drugs,non-toxic
SECNIDAZOLE,KPQZUUQMTUIKBP-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CC(C)O,chembl_mito_safe_drugs,non-toxic
RESCINNAMINE,SZLZWPPUNLXJEA-QEGASFHISA-N,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,chembl_mito_safe_drugs,non-toxic
CEFDITOREN PIVOXIL,AFZFFLVORLEPPO-UVYJNCLZSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,chembl_mito_safe_drugs,non-toxic
TACRINE HYDROCHLORIDE,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,Cl.Nc1c2c(nc3ccccc13)CCCC2,chembl_mito_safe_drugs,non-toxic
DONEPEZIL HYDROCHLORIDE,XWAIAVWHZJNZQQ-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,chembl_mito_safe_drugs,non-toxic
ELAGOLIX SODIUM,DQYGXRQUFSRDCH-UQIIZPHYSA-M,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F.[Na+],chembl_mito_safe_drugs,non-toxic
BENDROFLUMETHIAZIDE,HDWIHXWEUNVBIY-UHFFFAOYSA-N,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,chembl_mito_safe_drugs,non-toxic
MARIBAVIR,KJFBVJALEQWJBS-XUXIUFHCSA-N,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,chembl_mito_safe_drugs,non-toxic
HYDROXYCHLOROQUINE SULFATE,JCBIVZZPXRZKTI-UHFFFAOYSA-N,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
MEFLOQUINE HYDROCHLORIDE,WESWYMRNZNDGBX-UHFFFAOYSA-N,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,chembl_mito_safe_drugs,non-toxic
BETAXOLOL HYDROCHLORIDE,CHDPSNLJFOQTRK-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,chembl_mito_safe_drugs,non-toxic
HYDRALAZINE HYDROCHLORIDE,ZUXNZUWOTSUBMN-UHFFFAOYSA-N,Cl.NNc1nncc2ccccc12,chembl_mito_safe_drugs,non-toxic
FINGOLIMOD HYDROCHLORIDE,SWZTYAVBMYWFGS-UHFFFAOYSA-N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl,chembl_mito_safe_drugs,non-toxic
IMIPRAMINE HYDROCHLORIDE,XZZXIYZZBJDEEP-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
DIETHYLPROPION HYDROCHLORIDE,ICFXZZFWRWNZMA-UHFFFAOYSA-N,CCN(CC)C(C)C(=O)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
BENAZEPRIL HYDROCHLORIDE,VPSRQEHTHIMDQM-FKLPMGAJSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,chembl_mito_safe_drugs,non-toxic
TIAGABINE HYDROCHLORIDE,YUKARLAABCGMCN-PKLMIRHRSA-N,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,chembl_mito_safe_drugs,non-toxic
DESIPRAMINE HYDROCHLORIDE,XAEWZDYWZHIUCT-UHFFFAOYSA-N,CNCCCN1c2ccccc2CCc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
DILTIAZEM HYDROCHLORIDE,HDRXZJPWHTXQRI-BHDTVMLSSA-N,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl,chembl_mito_safe_drugs,non-toxic
BUPROPION HYDROCHLORIDE,HEYVINCGKDONRU-UHFFFAOYSA-N,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,chembl_mito_safe_drugs,non-toxic
MEMANTINE HYDROCHLORIDE,LDDHMLJTFXJGPI-UHFFFAOYSA-N,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,chembl_mito_safe_drugs,non-toxic
MEPERIDINE HYDROCHLORIDE,WCNLCIJMFAJCPX-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,chembl_mito_safe_drugs,non-toxic
ATOMOXETINE HYDROCHLORIDE,LUCXVPAZUDVVBT-UNTBIKODSA-N,CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
CLONIDINE HYDROCHLORIDE,ZNIFSRGNXRYGHF-UHFFFAOYSA-N,Cl.Clc1cccc(Cl)c1NC1=NCCN1,chembl_mito_safe_drugs,non-toxic
LOPERAMIDE HYDROCHLORIDE,PGYPOBZJRVSMDS-UHFFFAOYSA-N,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
PAROXETINE HYDROCHLORIDE,GELRVIPPMNMYGS-RVXRQPKJSA-N,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,chembl_mito_safe_drugs,non-toxic
SERTRALINE HYDROCHLORIDE,BLFQGGGGFNSJKA-XHXSRVRCSA-N,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
RIMANTADINE HYDROCHLORIDE,OZBDFBJXRJWNAV-UHFFFAOYSA-N,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,chembl_mito_safe_drugs,non-toxic
CHLORPROMAZINE HYDROCHLORIDE,FBSMERQALIEGJT-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,chembl_mito_safe_drugs,non-toxic
CYPROHEPTADINE HYDROCHLORIDE,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,chembl_mito_safe_drugs,non-toxic
TICLOPIDINE HYDROCHLORIDE,MTKNGOHFNXIVOS-UHFFFAOYSA-N,Cl.Clc1ccccc1CN1CCc2sccc2C1,chembl_mito_safe_drugs,non-toxic
NALOXONE HYDROCHLORIDE,RGPDIGOSVORSAK-STHHAXOLSA-N,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,chembl_mito_safe_drugs,non-toxic
PALONOSETRON HYDROCHLORIDE,OLDRWYVIKMSFFB-SSPJITILSA-N,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,chembl_mito_safe_drugs,non-toxic
METHYLPHENIDATE HYDROCHLORIDE,JUMYIBMBTDDLNG-UHFFFAOYSA-N,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,chembl_mito_safe_drugs,non-toxic
ALFUZOSIN HYDROCHLORIDE,YTNKWDJILNVLGX-UHFFFAOYSA-N,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,chembl_mito_safe_drugs,non-toxic
MEPENZOLATE BROMIDE,JRRNZNSGDSFFIR-UHFFFAOYSA-M,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],chembl_mito_safe_drugs,non-toxic
NISOLDIPINE,VKQFCGNPDRICFG-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],chembl_mito_safe_drugs,non-toxic
LOMEFLOXACIN HYDROCHLORIDE,KXEBLAPZMOQCKO-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,chembl_mito_safe_drugs,non-toxic
TROLEANDOMYCIN,LQCLVBQBTUVCEQ-QTFUVMRISA-N,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,chembl_mito_safe_drugs,non-toxic
INDINAVIR SULFATE,NUBQKPWHXMGDLP-BDEHJDMKSA-N,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
SILDENAFIL CITRATE,DEIYFTQMQPDXOT-UHFFFAOYSA-N,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic
QUIZARTINIB,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,chembl_mito_safe_drugs,non-toxic
DYPHYLLINE,KSCFJBIXMNOVSH-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,chembl_mito_safe_drugs,non-toxic
PROCYCLIDINE HYDROCHLORIDE,ZFSPFXJSEHCTTR-UHFFFAOYSA-N,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,chembl_mito_safe_drugs,non-toxic
HYDROFLUMETHIAZIDE,DMDGGSIALPNSEE-UHFFFAOYSA-N,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,chembl_mito_safe_drugs,non-toxic
BETHANECHOL CHLORIDE,XXRMYXBSBOVVBH-UHFFFAOYSA-N,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],chembl_mito_safe_drugs,non-toxic
LEVAMISOLE HYDROCHLORIDE,LAZPBGZRMVRFKY-HNCPQSOCSA-N,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,chembl_mito_safe_drugs,non-toxic
CHLORPHENESIN CARBAMATE,SKPLBLUECSEIFO-UHFFFAOYSA-N,NC(=O)OCC(O)COc1ccc(Cl)cc1,chembl_mito_safe_drugs,non-toxic
MIDOSTAURIN,BMGQWWVMWDBQGC-IIFHNQTCSA-N,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,chembl_mito_safe_drugs,non-toxic
BRIVARACETAM,MSYKRHVOOPPJKU-BDAKNGLRSA-N,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,chembl_mito_safe_drugs,non-toxic
ERLOTINIB HYDROCHLORIDE,GTTBEUCJPZQMDZ-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,chembl_mito_safe_drugs,non-toxic
METAXALONE,IMWZZHHPURKASS-UHFFFAOYSA-N,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,chembl_mito_safe_drugs,non-toxic
VARENICLINE,JQSHBVHOMNKWFT-DTORHVGOSA-N,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,chembl_mito_safe_drugs,non-toxic
MOMELOTINIB,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,chembl_mito_safe_drugs,non-toxic
OPICAPONE,ASOADIZOVZTJSR-UHFFFAOYSA-N,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,chembl_mito_safe_drugs,non-toxic
FLUDARABINE PHOSPHATE,GIUYCYHIANZCFB-FJFJXFQQSA-N,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,chembl_mito_safe_drugs,non-toxic
NIRAPARIB,PCHKPVIQAHNQLW-CQSZACIVSA-N,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,chembl_mito_safe_drugs,non-toxic
CEFUROXIME AXETIL,KEJCWVGMRLCZQQ-YJBYXUATSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,chembl_mito_safe_drugs,non-toxic
EPLERENONE,JUKPWJGBANNWMW-VWBFHTRKSA-N,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,chembl_mito_safe_drugs,non-toxic
PONESIMOD,LPAUOXUZGSBGDU-ULCCENQXSA-N,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,chembl_mito_safe_drugs,non-toxic
SUVOREXANT,JYTNQNCOQXFQPK-MRXNPFEDSA-N,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,chembl_mito_safe_drugs,non-toxic
CLOPIDOGREL BISULFATE,FDEODCTUSIWGLK-RSAXXLAASA-N,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
ENZALUTAMIDE,WXCXUHSOUPDCQV-UHFFFAOYSA-N,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,chembl_mito_safe_drugs,non-toxic
RUCAPARIB,HMABYWSNWIZPAG-UHFFFAOYSA-N,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,chembl_mito_safe_drugs,non-toxic
LABETALOL HYDROCHLORIDE,WQVZLXWQESQGIF-UHFFFAOYSA-N,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,chembl_mito_safe_drugs,non-toxic
NICARDIPINE HYDROCHLORIDE,AIKVCUNQWYTVTO-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,chembl_mito_safe_drugs,non-toxic
DULOXETINE HYDROCHLORIDE,BFFSMCNJSOPUAY-LMOVPXPDSA-N,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,chembl_mito_safe_drugs,non-toxic
TIZANIDINE HYDROCHLORIDE,ZWUKMNZJRDGCTQ-UHFFFAOYSA-N,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,chembl_mito_safe_drugs,non-toxic
PILOCARPINE HYDROCHLORIDE,RNAICSBVACLLGM-GNAZCLTHSA-N,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl,chembl_mito_safe_drugs,non-toxic
FOSFOMYCIN TROMETHAMINE,QZJIMDIBFFHQDW-LMLSDSMGSA-N,C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO,chembl_mito_safe_drugs,non-toxic
PROTRIPTYLINE HYDROCHLORIDE,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
MORICIZINE HYDROCHLORIDE,GAQAKFHSULJNAK-UHFFFAOYSA-N,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl,chembl_mito_safe_drugs,non-toxic
PHENYLEPHRINE HYDROCHLORIDE,OCYSGIYOVXAGKQ-FVGYRXGTSA-N,CNC[C@H](O)c1cccc(O)c1.Cl,chembl_mito_safe_drugs,non-toxic
OSELTAMIVIR PHOSPHATE,PGZUMBJQJWIWGJ-ONAKXNSWSA-N,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic
INDECAINIDE HYDROCHLORIDE,NXNSCUZKMVYAJQ-UHFFFAOYSA-N,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
PARAMETHASONE ACETATE,HYRKAAMZBDSJFJ-LFDBJOOHSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,chembl_mito_safe_drugs,non-toxic
PERINDOPRIL ERBUMINE,IYNMDWMQHSMDDE-MHXJNQAMSA-N,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,chembl_mito_safe_drugs,non-toxic
ISOPROPAMIDE IODIDE,BFSMWENDZZIWPW-UHFFFAOYSA-N,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],chembl_mito_safe_drugs,non-toxic
CYCLACILLIN,HGBLNBBNRORJKI-WCABBAIRSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,chembl_mito_safe_drugs,non-toxic
SODIUM PHENYLACETATE,HZOREEUASZHZBI-UHFFFAOYSA-M,O=C([O-])Cc1ccccc1.[Na+],chembl_mito_safe_drugs,non-toxic
SULFAMETER,GPTONYMQFTZPKC-UHFFFAOYSA-N,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,chembl_mito_safe_drugs,non-toxic
CEPHALEXIN HYDROCHLORIDE,YHJDZIQOCSDIQU-OEDJVVDHSA-N,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.Cl.O,chembl_mito_safe_drugs,non-toxic
